,spotify_id,name,followers,popularity,genres,chart_hits
15794,1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,604186.0,68,['australian hip hop'],"['us (1)', 'gb (1)', 'ar (1)', 'au (1)', 'at (1)', 'be (1)', 'bo (1)', 'br (1)', 'bg (1)', 'ca (2)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'do (1)', 'ec (1)', 'eg (1)', 'sv (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'in (1)', 'id (1)', 'ie (1)', 'il (1)', 'it (1)', 'jp (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mx (1)', 'ma (1)', 'nl (1)', 'nz (1)', 'ni (1)', 'no (1)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'ru (2)', 'sa (1)', 'sg (1)', 'sk (1)', 'za (1)', 'kr (1)', 'es (1)', 'se (1)', 'ch (1)', 'tw (1)', 'th (1)', 'tr (2)', 'ua (2)', 'ae (1)', 'uy (1)', 'vn (1)']"
6422,2ziB7fzrXBoh1HUPS6sVFn,Audioslave,3863171.0,68,"['alternative metal', 'alternative rock', 'nu metal', 'permanent wave', 'post-grunge', 'rock', 'supergroup']","['ar (1)', 'bo (1)', 'br (1)', 'bg (1)', 'cl (2)', 'co (1)', 'cr (2)', 'ec (1)', 'sv (1)', 'gt (1)', 'mx (1)', 'nz (1)', 'pe (1)', 'pt (1)']"
1588,1sPg5EHuQXTMElpZ4iUgXe,ANAVITÓRIA,6468028.0,68,"['folk brasileiro', 'nova mpb', 'pop lgbtq+ brasileira', 'pop nacional']","['br (25)', 'pt (2)']"
18047,0l6WgSoqo4UqeuXFKnTQRu,Aldo Trujillo,981252.0,68,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno']",['mx (2)']
119638,1zuJe6b1roixEKMOtyrEak,Tina Turner,3085951.0,68,"['disco', 'new wave pop', 'soft rock']",
1888,2uSwBbWqsXgoMYQjynmwQ7,Di Propósito,357189.0,68,['pagode'],['br (1)']
10227,0uq5PttqEjj3IH1bzwcrXF,Spice Girls,2869954.0,68,"['dance pop', 'europop', 'girl group']","['gb (2)', 'ar (1)', 'be (1)', 'ca (1)', 'cl (1)', 'fi (1)', 'de (1)', 'hu (1)', 'ie (6)', 'my (1)', 'mx (1)', 'pe (1)', 'ph (1)', 'pl (1)', 'sg (1)', 'se (1)', 'ch (1)', 'tr (1)']"
14067,1E2AEtxaFaJtH0lO7kgNKw,Russell Dickerson,396885.0,68,"['contemporary country', 'country', 'country road']","['us (3)', 'ca (1)']"
144839,0obu7Om4zu9ahul5DI4JtY,Chris MC,606695.0,68,"['brazilian hip hop', 'rap mineiro']",
18251,0PrhwIWbqYFYyY2ZrkIWgI,Adriel Favela,1289008.0,68,"['corrido', 'corridos alternativos', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana']","['gt (2)', 'mx (5)']"
15282,3CAhiUHkUYT1mFtVHM9SHA,Valentín Elizalde,2423813.0,68,"['banda', 'musica mexicana', 'norteno', 'nueva musica mexicana', 'ranchera']",['mx (1)']
17152,1OPqAyxsQc8mcRmoNBAnVk,Dhvani Bhanushali,3213614.0,68,"['desi pop', 'modern bollywood']",['in (6)']
4778,7d86ERlvO5UG44j7Va0Y0C,Pamungkas,3557793.0,68,"['indonesian pop', 'indonesian singer-songwriter']","['id (16)', 'my (1)', 'ph (1)', 'th (1)', 'ae (1)']"
2605,536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,2190942.0,68,"['indietronica', 'irish rock', 'modern rock', 'northern irish indie', 'rock']","['gb (2)', 'fr (1)', 'ie (2)', 'lv (2)', 'pt (1)', 'sk (1)']"
153751,7nzSoJISlVJsn7O0yTeMOB,Joe Hisaishi,779603.0,68,"['anime', 'anime score', 'ghibli', 'japanese classical', 'japanese soundtrack', 'orchestral soundtrack']",
16672,1EowJ1WwkMzkCkRomFhui7,RADWIMPS,2948540.0,68,"['j-pop', 'j-rock', 'japanese emo', 'visual kei']","['hk (6)', 'jp (22)', 'my (1)', 'sg (1)', 'tw (11)', 'th (2)']"
136555,1Uff91EOsvd99rtAupatMP,Claude Debussy,1312170.0,68,"['classical', 'impressionism', 'post-romantic era']",
10975,44DWomjW1oDuxIoBIRpmQ4,Rhove,305053.0,68,"['italian hip hop', 'trap italiana']","['it (16)', 'ch (1)']"
15885,5XQWXnMwsvuvCPMneXUbsy,Marcianeke,705109.0,68,"['reggaeton chileno', 'urbano chileno']",['cl (19)']
14882,7LnaAXbDVIL75IVPnndf7w,Jamie Foxx,1014816.0,68,"['contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']","['nl (2)', 'pl (1)', 'ch (1)', 'tw (1)']"
105933,3zaDigUwjHvjOkSn0NDf9x,BNXN fka Buju,544061.0,68,['nigerian pop'],
11857,1q7T9rFQ2a2ukA1PU51fo3,Koba LaD,2682600.0,68,"['french hip hop', 'pop urbaine', 'rap francais']","['be (43)', 'fr (69)', 'lu (39)', 'ma (9)', 'ch (23)']"
5718,7mWCSSOYqm4E9mB7V4ot6S,Miguel Bosé,2177583.0,68,"['latin pop', 'mexican pop', 'rock en espanol', 'spanish pop']","['ar (2)', 'cl (1)', 'es (2)']"
11914,76fuWYgIf3TVIopTs3vaJ6,Amaal Mallik,1704196.0,68,"['desi pop', 'filmi', 'modern bollywood']",['in (6)']
1271,0ixzjrK1wkN2zWBXt3VW3W,Yuuri,1300231.0,68,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']",['jp (13)']
4824,18ISxWwWjV6rPLoVCXf1dz,RIN,730925.0,68,"['german cloud rap', 'german hip hop']","['at (46)', 'de (55)', 'lu (25)', 'ch (39)']"
8004,5H6xmHXjsq98NLbEjuE29f,NEIKED,121888.0,68,"['dance pop', 'pop', 'pop dance', 'scandipop', 'tropical house']","['us (1)', 'gb (4)', 'au (2)', 'at (3)', 'be (4)', 'br (1)', 'bg (4)', 'ca (2)', 'cy (3)', 'cz (3)', 'dk (3)', 'sv (1)', 'ee (4)', 'fi (4)', 'fr (1)', 'de (1)', 'gr (3)', 'gt (1)', 'hn (1)', 'hk (3)', 'hu (4)', 'is (3)', 'id (1)', 'ie (4)', 'il (1)', 'it (1)', 'lv (4)', 'lt (4)', 'lu (4)', 'my (3)', 'mt (3)', 'nl (2)', 'nz (2)', 'ni (1)', 'no (5)', 'pa (1)', 'ph (3)', 'pl (3)', 'pt (2)', 'ro (1)', 'sa (1)', 'sg (3)', 'sk (4)', 'za (1)', 'kr (1)', 'es (1)', 'se (5)', 'ch (4)', 'tw (1)', 'ae (1)', 'vn (1)']"
24214,5O8cudluftNZ6PCwRzvYxo,Christopher von Uckermann,111965.0,68,['mexican pop'],
9919,1ackd5XprZEkH3McKbQD51,Juan Magán,1701180.0,68,"['electro latino', 'latin pop', 'reggaeton', 'trap latino']","['ar (11)', 'bo (13)', 'cl (13)', 'co (9)', 'cr (9)', 'do (4)', 'ec (13)', 'sv (9)', 'fi (2)', 'gt (14)', 'hn (8)', 'mt (1)', 'mx (8)', 'ni (8)', 'pa (12)', 'py (9)', 'pe (10)', 'pt (1)', 'es (25)', 'uy (13)']"
14820,20DZAfCuP1TKZl5KcY7z3Q,SLANDER,374247.0,68,"['dubstep', 'edm', 'pop dance']","['id (1)', 'my (1)', 'ph (1)', 'sa (1)', 'sg (1)', 'ae (1)', 'vn (1)']"
2282,01XYiBYaoMJcNhPokrg0l0,STAYC,990621.0,68,"['k-pop', 'k-pop girl group']","['hk (2)', 'id (2)', 'my (4)', 'ph (2)', 'sg (3)', 'kr (6)', 'tw (2)', 'th (2)', 'vn (1)']"
1283,7IlRNXHjoOCgEAWN5qYksg,Aya Nakamura,3559233.0,68,"['basshall', 'francoton', 'pop urbaine']","['ar (1)', 'at (3)', 'be (25)', 'bo (2)', 'bg (1)', 'cl (2)', 'co (2)', 'cr (2)', 'cy (2)', 'do (1)', 'ec (2)', 'sv (2)', 'fr (42)', 'de (3)', 'gr (1)', 'gt (2)', 'hn (2)', 'hu (1)', 'in (1)', 'id (1)', 'il (1)', 'it (3)', 'lu (14)', 'my (1)', 'mt (1)', 'mx (1)', 'ma (7)', 'nl (7)', 'ni (2)', 'pa (2)', 'py (2)', 'pe (3)', 'ph (1)', 'pt (3)', 'ro (1)', 'sa (2)', 'sg (1)', 'sk (1)', 'es (2)', 'se (1)', 'ch (21)', 'th (1)', 'tr (1)', 'ae (1)', 'uy (1)', 'ad (1)']"
18572,03d2mJXSMtuPI0nIvLnhoS,Zoe Wees,342921.0,68,"['german pop', 'uk pop']","['at (2)', 'be (2)', 'cy (2)', 'dk (1)', 'fr (2)', 'de (2)', 'it (1)', 'lt (2)', 'lu (2)', 'mt (1)', 'nl (1)', 'no (3)', 'sk (1)', 'se (2)', 'ch (2)']"
102236,6kaefrHSdAvxhhCVDFTCEL,Dulce María,672996.0,68,['latin arena pop'],
18345,73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,398593.0,68,"['hollywood', 'show tunes']","['us (4)', 'gb (5)', 'ar (1)', 'au (3)', 'be (3)', 'br (1)', 'bg (2)', 'ca (3)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (2)', 'ec (1)', 'sv (1)', 'ee (4)', 'fi (2)', 'gr (2)', 'hn (1)', 'hk (5)', 'hu (3)', 'is (3)', 'id (2)', 'ie (5)', 'it (2)', 'jp (1)', 'lv (3)', 'lt (3)', 'lu (2)', 'my (4)', 'mt (4)', 'nl (2)', 'nz (3)', 'no (3)', 'pa (1)', 'ph (4)', 'pl (2)', 'pt (2)', 'sg (5)', 'sk (2)', 'es (1)', 'se (1)', 'ch (2)', 'tw (4)', 'th (2)', 'tr (2)', 'ae (2)', 'uy (1)', 'vn (2)']"
1287,0BqURncJM5B1BBu7UM51eq,Guaynaa,735871.0,68,"['perreo', 'reggaeton', 'reggaeton flow']","['ar (3)', 'bo (3)', 'cl (2)', 'co (3)', 'cr (2)', 'do (2)', 'ec (4)', 'sv (5)', 'gt (3)', 'hn (4)', 'mx (4)', 'ni (4)', 'pa (2)', 'py (2)', 'pe (3)', 'es (2)', 'uy (3)']"
61252,2FwDTncULUnmANIh7qKa5z,FKJ,1200433.0,68,"['filter house', 'indie soul']",
87731,2yQf6b8hxahZaT5dHlWaB1,Raekwon,511046.0,68,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",
790,61bQ4nwIioR8w6PGxzpyY3,Rondodasosa,524134.0,68,"['drill italiana', 'italian hip hop', 'trap italiana']",['it (13)']
9077,586uxXMyD5ObPuzjtrzO1Q,Sofi Tukker,609812.0,68,[],"['ar (1)', 'au (2)', 'be (1)', 'bg (2)', 'cy (1)', 'cz (1)', 'eg (1)', 'ee (2)', 'gr (2)', 'hu (2)', 'il (1)', 'lv (2)', 'lt (4)', 'mt (2)', 'nl (2)', 'nz (1)', 'pl (1)', 'sk (2)', 'za (1)', 'se (2)', 'tr (3)', 'uy (1)']"
11389,6ZvYYrrfpb1Z7kICDyxWQE,DEKKO,414093.0,68,"['reggaeton', 'reggaeton colombiano', 'trap latino']","['ar (1)', 'bo (1)', 'cl (1)', 'co (3)', 'cr (1)', 'do (1)', 'ec (1)', 'sv (1)', 'gt (1)', 'hn (1)', 'mx (1)', 'ni (1)', 'pa (1)', 'py (1)', 'pe (2)', 'uy (1)']"
10404,6ModsWtBph2rE6zCTVxvZt,Maite Perroni,1162094.0,68,"['latin pop', 'mexican pop']","['ar (2)', 'bo (2)', 'cl (2)', 'co (1)', 'cr (1)', 'do (1)', 'ec (2)', 'sv (2)', 'gt (2)', 'hn (1)', 'mx (3)', 'ni (1)', 'pa (2)', 'py (2)', 'pe (2)', 'pt (1)', 'es (2)', 'uy (2)']"
8190,6KZDXtSj0SzGOV705nNeh3,Kid Ink,2879810.0,68,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","['us (6)', 'gb (6)', 'au (4)', 'at (2)', 'be (3)', 'bg (1)', 'ca (5)', 'cz (1)', 'dk (6)', 'ee (1)', 'fi (2)', 'fr (2)', 'de (8)', 'gr (3)', 'hk (1)', 'hu (2)', 'is (1)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (1)', 'my (4)', 'mt (1)', 'nl (4)', 'nz (5)', 'no (3)', 'ph (4)', 'pl (2)', 'pt (1)', 'sg (3)', 'sk (2)', 'se (2)', 'ch (6)', 'tw (2)', 'tr (2)']"
13722,6rHwFb0YjWexAYxTjm4eIj,Nickoog Clk,191464.0,68,"['mambo chileno', 'urbano chileno']",['cl (8)']
9212,37hAfseJWi0G3Scife12Il,City Girls,2060013.0,68,"['dance pop', 'pop', 'r&b', 'rap', 'scam rap', 'trap queen']","['us (4)', 'bg (1)', 'gr (1)', 'ro (1)']"
17374,67ea9eGLXYMsO2eYQRui3w,The Who,4687612.0,68,"['album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock']","['ar (1)', 'br (1)']"
13941,1mpOD8ZwHnbsryIuXWq0R1,Zeynep Bastık,1608309.0,68,['turkish pop'],"['cy (2)', 'tr (20)']"
17892,20cmhoGvN0eyzhmsHJH1Mg,Luude,70278.0,68,['aussietronica'],"['gb (3)', 'au (3)', 'at (3)', 'be (3)', 'cy (1)', 'cz (3)', 'ee (3)', 'fi (2)', 'de (3)', 'hu (2)', 'is (2)', 'ie (3)', 'lv (3)', 'lt (2)', 'lu (2)', 'nl (1)', 'nz (3)', 'no (2)', 'sk (3)', 'za (1)', 'ch (3)']"
2051,08F3Y3SctIlsOEmKd6dnH8,Yusuf / Cat Stevens,1582683.0,68,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['ca (1)', 'cl (1)', 'id (1)', 'il (1)', 'ch (1)']"
3723,6aLdhHUqgdKE86xbtNmY8g,Crush,1034756.0,68,"['k-pop', 'korean r&b']","['hk (1)', 'id (1)', 'my (1)', 'ph (1)', 'sg (2)', 'tw (2)', 'th (1)']"
17424,6jBww4kwlSrjaNYP7AQPtX,Borges,466987.0,68,"['funk carioca', 'trap brasileiro', 'trap carioca']",['br (3)']
46993,2JSYASbWU5Y0fVpts3Eq7g,R. D. Burman,2144551.0,68,"['chutney', 'classic bollywood', 'filmi', 'modern bollywood']",
4973,5UJ2sHO2ELrgW6aXeRLTQQ,Chinmayi,1538804.0,68,"['filmi', 'marathi pop', 'tamil pop']",['in (2)']
8157,3BQ9mWlgFRfMr5EdNfc10a,Nej,310295.0,68,[],"['fr (2)', 'de (1)', 'in (1)', 'ma (3)', 'sa (2)', 'ch (1)', 'tr (1)', 'ae (1)']"
13277,4FpJcNgOvIpSBeJgRg3OfN,Orelsan,1934043.0,68,"['french hip hop', 'old school rap francais', 'rap conscient']","['be (39)', 'fr (43)', 'lu (30)', 'ch (38)']"
10352,2vf4pRsEY6LpL5tKmqWb64,Elderbrook,300816.0,68,"['house', 'tropical house']","['ie (1)', 'lt (2)', 'mt (1)']"
1237,2OHKEe204spO7G7NcbeO2o,Ñejo,3327372.0,68,"['latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino']","['cl (3)', 'co (6)', 'do (1)', 'pa (1)', 'py (1)', 'pe (1)', 'es (1)', 'uy (1)']"
19230,3klZnJvYGIbWritVwQD434,Duncan Laurence,428264.0,68,['dutch pop'],"['us (1)', 'gb (1)', 'ar (1)', 'au (1)', 'at (1)', 'be (1)', 'bo (1)', 'br (1)', 'bg (1)', 'ca (1)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'do (1)', 'ec (1)', 'eg (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'in (1)', 'id (1)', 'ie (1)', 'il (1)', 'it (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (1)', 'ma (1)', 'nl (7)', 'nz (1)', 'no (1)', 'pa (1)', 'pe (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'ru (1)', 'sa (1)', 'sg (1)', 'sk (1)', 'za (1)', 'kr (1)', 'es (1)', 'se (2)', 'ch (1)', 'tw (1)', 'tr (1)', 'ua (1)', 'ae (1)', 'uy (1)', 'vn (1)']"
2386,61if35zz1W11GejEkxTLEQ,Benny Dayal,3226162.0,68,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']","['in (1)', 'my (1)']"
10948,1iNqsUDUraNWrj00bqssQG,Dreamville,457507.0,68,"['hip hop', 'rap']","['us (17)', 'au (3)', 'bg (1)', 'ca (7)', 'cy (1)', 'gr (1)', 'lv (2)', 'lt (3)', 'mt (1)', 'nz (3)', 'ro (1)', 'sa (1)', 'za (19)', 'ae (2)']"
8089,2p4FqHnazRucYQHyDCdBrJ,Simple Plan,3212872.0,68,"['canadian pop punk', 'canadian punk', 'canadian rock', 'pop punk']","['ca (1)', 'fr (1)', 'de (1)']"
2160,4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,1543092.0,68,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop', 'uk pop']","['us (1)', 'gb (3)', 'au (3)', 'at (1)', 'be (1)', 'bg (1)', 'ca (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'ee (1)', 'fi (3)', 'fr (1)', 'de (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'is (1)', 'ie (2)', 'it (3)', 'lv (1)', 'lt (1)', 'lu (1)', 'mt (1)', 'nl (1)', 'nz (2)', 'no (2)', 'pl (2)', 'pt (1)', 'ro (1)', 'sg (1)', 'sk (1)', 'za (1)', 'se (1)', 'ch (1)', 'tw (2)', 'ae (1)']"
4689,3ycxRkcZ67ALN3GQJ57Vig,Masego,1043570.0,68,[],['za (2)']
1226,5fJsY7afrbsyzJj9wdzJMh,Tito 'El Bambino',3249661.0,68,"['latin hip hop', 'reggaeton', 'trap latino']","['ar (1)', 'cl (4)', 'do (3)', 'ec (3)', 'sv (2)', 'gt (3)', 'hn (2)', 'pa (2)', 'py (3)', 'pe (2)', 'es (8)', 'uy (4)']"
52357,1vaQ6v3pOFxAIrFoPrAcom,Ari Lennox,574717.0,68,"['alternative r&b', 'dmv rap', 'neo soul', 'pop', 'r&b', 'rap']",
17249,7I2JG3CcPawkeQPE7uypHJ,HBz,194986.0,68,"['melbourne bounce international', 'partyschlager']","['at (2)', 'de (4)']"
15728,7HCqGPJcQTyGJ2yqntbuyr,Amit Trivedi,5689136.0,68,"['desi pop', 'filmi', 'modern bollywood']",['in (5)']
4514,0bAsR2unSRpn6BQPEnNlZm,Aimer,1976777.0,68,"['anime', 'anime rock', 'j-pixie', 'j-pop', 'j-poprock']","['hk (1)', 'jp (14)', 'my (1)', 'sg (1)', 'kr (1)', 'tw (3)']"
7416,2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,2023484.0,68,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']","['us (3)', 'au (1)', 'be (1)', 'ca (1)', 'ie (1)', 'my (1)', 'nz (1)', 'pl (1)', 'sg (1)', 'se (1)', 'ch (1)', 'tw (1)', 'tr (1)']"
7191,4uqzzJg3ww5eH7IgGV7DMT,Bunbury,2118464.0,68,"['latin alternative', 'latin rock', 'rock en espanol']",['mx (1)']
61116,5Xpg6PBSUOoho2lI9qLjiu,S. Janaki,2768585.0,68,"['classic kollywood', 'filmi']",
9923,39KEQQAG9JhIt71g9NEVhh,Azet,1207644.0,68,"['albanian hip hop', 'german hip hop']","['at (56)', 'de (60)', 'lu (42)', 'ch (64)']"
11941,7okSU80WTrn4LXlyXYbX3P,Clinton Kane,771863.0,68,"['alt z', 'gen z singer-songwriter', 'pop', 'uk pop']","['us (2)', 'gb (1)', 'au (2)', 'at (1)', 'be (1)', 'ca (2)', 'cy (1)', 'dk (2)', 'ee (1)', 'fi (1)', 'de (1)', 'is (1)', 'id (1)', 'ie (2)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'nl (1)', 'nz (1)', 'no (2)', 'ph (1)', 'pt (1)', 'sg (3)', 'za (1)', 'kr (1)', 'se (1)', 'ch (1)', 'ae (1)']"
5000,1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,2007111.0,68,"['boy band', 'hip hop', 'rap']","['us (10)', 'gb (3)', 'au (11)', 'at (1)', 'be (1)', 'bg (4)', 'ca (7)', 'cy (1)', 'cz (1)', 'dk (2)', 'ee (3)', 'fi (2)', 'de (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'is (1)', 'id (1)', 'ie (4)', 'il (1)', 'lv (2)', 'lt (4)', 'lu (1)', 'my (1)', 'mt (1)', 'nl (1)', 'nz (8)', 'no (2)', 'ph (1)', 'pl (1)', 'pt (2)', 'ro (1)', 'sa (1)', 'sg (1)', 'sk (1)', 'za (2)', 'se (1)', 'ch (1)', 'ae (1)']"
10294,6eXHRfK9Ad3IpMpSAqvcDf,Lefty Sm,595623.0,68,['mexican hip hop'],['mx (1)']
17946,0LnhY2fzptb0QEs5Q5gM7S,Laylow,533576.0,68,"['french hip hop', 'pop urbaine']","['be (15)', 'fr (38)', 'lu (1)', 'ma (16)', 'ch (8)']"
11423,5c4wQaXkNDqSOTjqX4ExAu,Jenni Rivera,3568111.0,68,"['banda', 'mariachi', 'musica mexicana', 'ranchera']",['mx (1)']
1718,3ASAxVN1hNoYfoMcIkzZWL,VillaBanks,401028.0,68,"['italian hip hop', 'trap italiana']",['it (11)']
19278,7ySZCEP4HFGckYYPK5rqFI,Melody,206370.0,68,"['funk carioca', 'pop nacional', 'pop teen brasileiro']","['br (1)', 'pt (1)']"
115980,27vNK840zYq6IfDijHPsv1,Gilberto Santa Rosa,2227128.0,68,"['salsa', 'salsa puertorriquena', 'tropical']",
18573,0LSPREIgGMZXCuKVel7LVD,Karthik,1796972.0,68,"['filmi', 'tamil pop']",['in (1)']
9656,2NdeV5rLm47xAvogXrYhJX,Ciara,5815659.0,68,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']","['us (1)', 'gb (1)', 'be (1)', 'bg (1)', 'ca (1)', 'cy (1)', 'gr (1)', 'lt (1)', 'lu (1)', 'mt (1)', 'nz (2)', 'pl (1)', 'sk (1)']"
6680,4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,540005.0,68,"['piano rock', 'viral pop']","['us (1)', 'gb (2)', 'au (2)', 'at (2)', 'be (2)', 'bg (3)', 'ca (2)', 'cy (1)', 'cz (3)', 'dk (2)', 'eg (1)', 'ee (2)', 'fi (2)', 'fr (1)', 'de (2)', 'gr (3)', 'hk (6)', 'hu (3)', 'is (2)', 'id (2)', 'ie (3)', 'il (1)', 'lv (3)', 'lt (2)', 'lu (1)', 'my (5)', 'mt (1)', 'nl (1)', 'nz (1)', 'no (3)', 'ph (1)', 'pl (2)', 'pt (2)', 'ro (1)', 'ru (1)', 'sa (2)', 'sg (5)', 'sk (3)', 'za (1)', 'kr (1)', 'se (2)', 'ch (2)', 'tw (6)', 'th (1)', 'tr (2)', 'ae (1)', 'vn (3)']"
1253,3y24n3XhZ96wgwRXjvS17T,Coolio,685545.0,68,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']","['gb (1)', 'ar (1)', 'au (1)', 'at (1)', 'be (1)', 'bg (1)', 'ca (1)', 'cl (1)', 'co (1)', 'cy (1)', 'cz (1)', 'eg (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (1)', 'hu (1)', 'is (1)', 'ie (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'mx (1)', 'ma (1)', 'nl (1)', 'nz (1)', 'no (1)', 'ro (1)', 'ru (1)', 'sa (1)', 'sk (1)', 'se (1)', 'ch (1)', 'tr (1)', 'ua (1)', 'ae (1)']"
4328,32WkQRZEVKSzVAAYqukAEA,Lady A,3615627.0,68,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow', 'pop']","['us (2)', 'dk (1)', 'my (1)', 'no (1)', 'se (1)']"
5290,3TGeuw7OmACouH5JAKkX7I,MC Davo,2083193.0,68,"['mexican hip hop', 'narco rap', 'trap mexicano']","['ar (1)', 'gt (1)', 'mx (6)', 'ro (1)', 'uy (1)']"
1689,0kKygNaCQjqVLrImIftRDJ,Einár,261783.0,68,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']","['fi (1)', 'no (6)', 'se (46)']"
127190,1GmsPCcpKgF9OhlNXjOsbS,Lizzy McAlpine,296362.0,68,"['boston folk', 'indie pop', 'pop']",
12800,4dM6NDYSfLcspt8GLoT5aE,Hippie Sabotage,810080.0,68,"['edm', 'electronic trap']","['at (1)', 'be (1)', 'br (1)', 'bg (1)', 'cy (1)', 'cz (1)', 'ee (1)', 'fi (1)', 'de (1)', 'hu (1)', 'in (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'mt (1)', 'ma (1)', 'nz (1)', 'no (1)', 'pt (1)', 'ro (1)', 'sa (1)', 'sk (1)', 'ch (1)', 'tr (1)']"
11893,2p4aN0Uxkk3iT3HK0cJ2cJ,Tokischa,197391.0,68,"['dominican pop', 'rap latina', 'trap dominicano']","['ar (1)', 'bo (1)', 'cl (1)', 'co (1)', 'cr (2)', 'do (9)', 'ec (1)', 'sv (1)', 'gt (1)', 'hn (2)', 'mx (1)', 'ni (2)', 'pa (2)', 'py (1)', 'pe (1)', 'es (1)', 'uy (1)']"
4096,0E02VcvA5p1ndkLdqWD5JB,Ankit Tiwari,10692939.0,68,"['desi pop', 'filmi', 'modern bollywood']",['in (8)']
11098,34v5MVKeQnIo0CWYMbbrPf,John Newman,679951.0,68,[],"['us (1)', 'gb (3)', 'ar (2)', 'au (1)', 'at (2)', 'be (2)', 'br (1)', 'bg (3)', 'ca (2)', 'cl (1)', 'co (2)', 'cr (1)', 'cz (3)', 'dk (2)', 'ec (2)', 'sv (1)', 'ee (5)', 'fi (2)', 'fr (1)', 'de (2)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (3)', 'is (1)', 'ie (3)', 'it (2)', 'lv (3)', 'lt (5)', 'my (1)', 'mx (2)', 'nl (2)', 'nz (2)', 'no (3)', 'pe (1)', 'pl (2)', 'pt (1)', 'ro (1)', 'sg (1)', 'sk (2)', 'es (2)', 'se (3)', 'ch (1)', 'tw (2)', 'tr (1)']"
11721,1rTUwYS38LkQTlT2fhikch,Yung Beef,332206.0,68,"['drill espanol', 'emo trap en espanol', 'neoperreo', 'spanish hip hop', 'trap latino', 'urbano espanol']","['cl (1)', 'es (1)']"
170,0FEJqmeLRzsXj8hgcZaAyB,Indila,953840.0,68,['french pop'],"['be (3)', 'bg (4)', 'eg (1)', 'ee (1)', 'fr (4)', 'de (1)', 'gr (2)', 'lu (1)', 'ma (1)', 'nl (2)', 'no (1)', 'pl (2)', 'sa (2)', 'sk (1)', 'ch (1)', 'tr (2)', 'ae (1)']"
85079,1QhaqxeqF9sipS2gwbEKpu,C-Kan,2111412.0,68,"['latin hip hop', 'mexican hip hop', 'rap conciencia', 'trap mexicano']",
